tag	evidence_count	evidence_files
session-reset-policy-engine	1	docs/backend-trace/files/src/config/sessions/reset.ts.md
session-resume-cli	1	docs/backend-trace/files/src/agents/cli-runner.ts.md
session-runner	1	docs/backend-trace/files/src/agents/pi-embedded-runner.ts.md
session-scope	1	docs/backend-trace/files/src/agents/agent-scope.ts.md
session-scoped-bootstrap	1	docs/backend-trace/files/src/agents/bootstrap-files.ts.md
session-serialization	1	docs/backend-trace/files/src/agents/pi-embedded-runner/lanes.ts.md
session-status-card	1	docs/backend-trace/files/src/agents/tools/session-status-tool.ts.md
session-storage-path	1	docs/backend-trace/files/src/agents/agent-paths.ts.md
session-storage-path-resolution	1	docs/backend-trace/files/src/config/sessions/paths.ts.md
session-store-persistence-and-maintenance	1	docs/backend-trace/files/src/config/sessions/store.ts.md
session-sync	1	docs/backend-trace/files/src/memory/sync-session-files.ts.md
session-title-derivation	1	docs/backend-trace/files/src/gateway/session-utils.ts.md
session-to-agent-resolution	1	docs/backend-trace/files/src/agents/sandbox/shared.ts.md
session-tools	1	docs/backend-trace/files/src/agents/openclaw-tools.ts.md
session-transcript-read	1	docs/backend-trace/files/src/gateway/session-utils.fs.ts.md
session-transcript-safety	1	docs/backend-trace/files/src/agents/session-tool-result-guard.ts.md
session-usage-cost-analytics	1	docs/backend-trace/files/src/infra/session-cost-usage.ts.md
session-write-serialization	1	docs/backend-trace/files/src/agents/session-write-lock.ts.md
sessions	8	docs/backend-trace/files/src/cron/service/ops.ts.md;docs/backend-trace/files/src/gateway/server-cron.ts.md;docs/backend-trace/files/src/commands/agent.ts.md;docs/backend-trace/files/src/gateway/server.impl.ts.md;docs/backend-trace/files/src/gateway/server-methods/agent.ts.md;docs/backend-trace/files/src/gateway/server-methods/sessions.ts.md;docs/backend-trace/files/src/gateway/server-methods/send.ts.md;docs/backend-trace/files/src/agents/pi-tools.ts.md
sessions-history-tooling	1	docs/backend-trace/files/src/agents/tools/sessions-history-tool.ts.md
sessions-list-tooling	1	docs/backend-trace/files/src/agents/tools/sessions-list-tool.ts.md
sessions-protocol-schemas	1	docs/backend-trace/files/src/gateway/protocol/schema/sessions.ts.md
sessions-rpc-schema	1	docs/backend-trace/files/src/gateway/session-utils.types.ts.md
sessions-send-a2a-flow	1	docs/backend-trace/files/src/agents/tools/sessions-send-tool.a2a.ts.md
sessions-send-helper-primitives	1	docs/backend-trace/files/src/agents/tools/sessions-send-helpers.ts.md
sessions-send-tooling	1	docs/backend-trace/files/src/agents/tools/sessions-send-tool.ts.md
sessions-spawn-tooling	1	docs/backend-trace/files/src/agents/tools/sessions-spawn-tool.ts.md
sessions-tool-shared-core	1	docs/backend-trace/files/src/agents/tools/sessions-helpers.ts.md
sessions-usage-aggregation	1	docs/backend-trace/files/src/gateway/server-methods/usage.ts.md
settings-normalization	1	docs/backend-trace/files/src/agents/pi-extensions/context-pruning/settings.ts.md
setup-config-migration-helpers	1	docs/backend-trace/files/src/channels/plugins/setup-helpers.ts.md
shared-env-upsert	1	docs/backend-trace/files/src/infra/env-file.ts.md
shell-command-allowlist-analysis	1	docs/backend-trace/files/src/infra/exec-approvals.ts.md
shell-runtime-adaptation	1	docs/backend-trace/files/src/agents/shell-utils.ts.md
signal-config-contract	1	docs/backend-trace/files/src/config/types.signal.ts.md
signal-message-action-adapter	1	docs/backend-trace/files/src/channels/plugins/actions/signal.ts.md
signal-onboarding-adapter	1	docs/backend-trace/files/src/channels/plugins/onboarding/signal.ts.md
signal-outbound-adapter	1	docs/backend-trace/files/src/channels/plugins/outbound/signal.ts.md
signal-target-normalization	1	docs/backend-trace/files/src/channels/plugins/normalize/signal.ts.md
sigusr1-restart-authorization	1	docs/backend-trace/files/src/infra/restart.ts.md
skill-command-generation	1	docs/backend-trace/files/src/agents/skills/workspace.ts.md
skill-frontmatter-contract	1	docs/backend-trace/files/src/agents/skills/frontmatter.ts.md
skill-install-spec-model	1	docs/backend-trace/files/src/agents/skills/types.ts.md
skills-config-contract	1	docs/backend-trace/files/src/config/types.skills.ts.md
skills-eligibility-evaluation	1	docs/backend-trace/files/src/agents/skills/config.ts.md
skills-env-injection	1	docs/backend-trace/files/src/agents/skills/env-overrides.ts.md
skills-health-report	1	docs/backend-trace/files/src/agents/skills-status.ts.md
skills-hot-reload	1	docs/backend-trace/files/src/agents/skills/refresh.ts.md
skills-installer-runtime	1	docs/backend-trace/files/src/agents/skills-install.ts.md
skills-management-rpc	1	docs/backend-trace/files/src/gateway/server-methods/skills.ts.md
skills-module-facade	1	docs/backend-trace/files/src/agents/skills.ts.md
skills-prompt-compilation	1	docs/backend-trace/files/src/agents/skills/workspace.ts.md
skills-sandbox-sync	1	docs/backend-trace/files/src/agents/skills/workspace.ts.md
skills-serialization-queue	1	docs/backend-trace/files/src/agents/skills/serialize.ts.md
skills-source-merge-precedence	1	docs/backend-trace/files/src/agents/skills/workspace.ts.md
skills-type-contract	1	docs/backend-trace/files/src/agents/skills/types.ts.md
slack-action-tooling	1	docs/backend-trace/files/src/agents/tools/slack-actions.ts.md
slack-actions-adapter-factory	1	docs/backend-trace/files/src/channels/plugins/slack.actions.ts.md
slack-config-contract	1	docs/backend-trace/files/src/config/types.slack.ts.md
slack-onboarding-adapter	1	docs/backend-trace/files/src/channels/plugins/onboarding/slack.ts.md
slack-outbound-adapter	1	docs/backend-trace/files/src/channels/plugins/outbound/slack.ts.md
slack-target-normalization	1	docs/backend-trace/files/src/channels/plugins/normalize/slack.ts.md
snapshot-versioning	1	docs/backend-trace/files/src/agents/skills/refresh.ts.md
soft-trim-hard-clear-policy	1	docs/backend-trace/files/src/agents/pi-extensions/context-pruning/pruner.ts.md
spa-fallback-and-security-headers	1	docs/backend-trace/files/src/gateway/control-ui.ts.md
sqlite-bootstrap	1	docs/backend-trace/files/src/memory/sqlite.ts.md
sse-response-basics	1	docs/backend-trace/files/src/gateway/http-common.ts.md
ssh-effective-config-resolution	1	docs/backend-trace/files/src/infra/ssh-config.ts.md
ssh-port-forward-runtime	1	docs/backend-trace/files/src/infra/ssh-tunnel.ts.md
ssrf-guarded-fetch	2	docs/backend-trace/files/src/infra/net/fetch-guard.ts.md;docs/backend-trace/files/src/agents/tools/web-fetch.ts.md
ssrf-policy-enforcement	1	docs/backend-trace/files/src/infra/net/ssrf.ts.md
stable-sandbox-path-key	1	docs/backend-trace/files/src/agents/sandbox/shared.ts.md
stale-lock-recovery	1	docs/backend-trace/files/src/agents/session-write-lock.ts.md
startup-automation	1	docs/backend-trace/files/src/gateway/boot.ts.md
startup-port-guard	1	docs/backend-trace/files/src/infra/ports.ts.md
startup-update-notifier	1	docs/backend-trace/files/src/infra/update-startup.ts.md
state-and-config-path-resolution	1	docs/backend-trace/files/src/config/paths.ts.md
state-versioning	1	docs/backend-trace/files/src/gateway/server/health-state.ts.md
status-issue-shared-utils	1	docs/backend-trace/files/src/channels/plugins/status-issues/shared.ts.md
status-schema	1	docs/backend-trace/files/src/memory/types.ts.md
stepwise-update-observability	1	docs/backend-trace/files/src/infra/update-runner.ts.md
sticker-search-and-send	1	docs/backend-trace/files/src/agents/tools/telegram-actions.ts.md
stream-chunking	1	docs/backend-trace/files/src/agents/pi-embedded-block-chunker.ts.md
stream-debug	1	docs/backend-trace/files/src/agents/pi-embedded-subscribe.raw-stream.ts.md
stream-dispatch	1	docs/backend-trace/files/src/agents/pi-embedded-subscribe.handlers.ts.md
stream-param-override	1	docs/backend-trace/files/src/agents/pi-embedded-runner/extra-params.ts.md
stream-state-model	1	docs/backend-trace/files/src/agents/pi-embedded-subscribe.handlers.types.ts.md
stream-subscription-core	1	docs/backend-trace/files/src/agents/pi-embedded-subscribe.ts.md
streaming-contract	1	docs/backend-trace/files/src/agents/pi-embedded-subscribe.types.ts.md
structured-multi-file-edit	1	docs/backend-trace/files/src/agents/apply-patch.ts.md
subagent-announce-queueing	1	docs/backend-trace/files/src/agents/subagent-announce-queue.ts.md
subagent-auth-inheritance	1	docs/backend-trace/files/src/agents/auth-profiles/oauth.ts.md
subagent-auth-merge	1	docs/backend-trace/files/src/agents/auth-profiles/store.ts.md
subagent-bootstrap-filtering	1	docs/backend-trace/files/src/agents/workspace.ts.md
subagent-lifecycle-registry	1	docs/backend-trace/files/src/agents/subagent-registry.ts.md
subagent-restriction	1	docs/backend-trace/files/src/agents/pi-tools.policy.ts.md
subagent-result-handoff	1	docs/backend-trace/files/src/agents/subagent-announce.ts.md
subagent-run-persistence	1	docs/backend-trace/files/src/agents/subagent-registry.store.ts.md
subagent-run-registration	1	docs/backend-trace/files/src/agents/tools/sessions-spawn-tool.ts.md
subagent-target-authorization	1	docs/backend-trace/files/src/agents/tools/agents-list-tool.ts.md
suspended-process-reaper	1	docs/backend-trace/files/src/agents/cli-runner/helpers.ts.md
symlink-escape-protection	1	docs/backend-trace/files/src/agents/sandbox-paths.ts.md
sync-policy	1	docs/backend-trace/files/src/agents/memory-search.ts.md
synthetic-provider-catalog	1	docs/backend-trace/files/src/agents/synthetic-models.ts.md
system-heartbeat-presence-rpc	1	docs/backend-trace/files/src/gateway/server-methods/system.ts.md
system-presence-registry	1	docs/backend-trace/files/src/infra/system-presence.ts.md
system-prompt-composer	1	docs/backend-trace/files/src/agents/system-prompt.ts.md
system-prompt-observability	1	docs/backend-trace/files/src/agents/system-prompt-report.ts.md
system-prompt-runtime-params	1	docs/backend-trace/files/src/agents/system-prompt-params.ts.md
tailnet-address-discovery	1	docs/backend-trace/files/src/infra/tailnet.ts.md
tailnet-identity-resolution	1	docs/backend-trace/files/src/infra/tailscale.ts.md
tailscale-exposure-runtime	1	docs/backend-trace/files/src/gateway/server-tailscale.ts.md
tailscale-funnel-automation	1	docs/backend-trace/files/src/infra/tailscale.ts.md
tailscale-verified-access	1	docs/backend-trace/files/src/gateway/auth.ts.md
talk-api-key-resolution	1	docs/backend-trace/files/src/config/talk.ts.md
talk-mode-rpc	1	docs/backend-trace/files/src/gateway/server-methods/talk.ts.md
target-resolution-error-contract	1	docs/backend-trace/files/src/infra/outbound/target-errors.ts.md
telegram-access-policy-gating	1	docs/backend-trace/files/src/telegram/bot-access.ts.md
telegram-account-resolution	1	docs/backend-trace/files/src/telegram/accounts.ts.md
telegram-action-tooling	1	docs/backend-trace/files/src/agents/tools/telegram-actions.ts.md
telegram-allowed-updates-resolution	1	docs/backend-trace/files/src/telegram/allowed-updates.ts.md
telegram-api-error-logging	1	docs/backend-trace/files/src/telegram/api-logging.ts.md
telegram-bot-helper-utils	1	docs/backend-trace/files/src/telegram/bot/helpers.ts.md
telegram-bot-runtime-entry	1	docs/backend-trace/files/src/telegram/bot.ts.md
telegram-bot-type-contracts	1	docs/backend-trace/files/src/telegram/bot/types.ts.md
telegram-caption-splitting	1	docs/backend-trace/files/src/telegram/caption.ts.md
telegram-config-contract	1	docs/backend-trace/files/src/config/types.telegram.ts.md
telegram-connectivity-probe	1	docs/backend-trace/files/src/telegram/probe.ts.md
telegram-custom-command-normalization	1	docs/backend-trace/files/src/config/telegram-custom-commands.ts.md
telegram-draft-stream-chunk-policy	1	docs/backend-trace/files/src/telegram/draft-chunking.ts.md
telegram-draft-stream-runtime	1	docs/backend-trace/files/src/telegram/draft-stream.ts.md
telegram-fetch-resolver	1	docs/backend-trace/files/src/telegram/fetch.ts.md
telegram-file-download-client	1	docs/backend-trace/files/src/telegram/download.ts.md
telegram-group-id-migration	1	docs/backend-trace/files/src/telegram/group-migration.ts.md
telegram-group-membership-audit	1	docs/backend-trace/files/src/telegram/audit.ts.md
telegram-handler-registration	1	docs/backend-trace/files/src/telegram/bot-handlers.ts.md
telegram-inline-button-policy	1	docs/backend-trace/files/src/telegram/inline-buttons.ts.md
telegram-markdown-formatting	1	docs/backend-trace/files/src/telegram/format.ts.md
telegram-message-action-adapter	1	docs/backend-trace/files/src/channels/plugins/actions/telegram.ts.md
telegram-message-context-builder	1	docs/backend-trace/files/src/telegram/bot-message-context.ts.md
telegram-message-dispatcher	1	docs/backend-trace/files/src/telegram/bot-message-dispatch.ts.md
telegram-message-processor-factory	1	docs/backend-trace/files/src/telegram/bot-message.ts.md
telegram-model-selection-buttons	1	docs/backend-trace/files/src/telegram/model-buttons.ts.md
telegram-module-public-entry	1	docs/backend-trace/files/src/telegram/index.ts.md
telegram-native-command-system	1	docs/backend-trace/files/src/telegram/bot-native-commands.ts.md
telegram-network-error-classification	1	docs/backend-trace/files/src/telegram/network-errors.ts.md
telegram-network-family-decision	1	docs/backend-trace/files/src/telegram/network-config.ts.md
telegram-onboarding-adapter	1	docs/backend-trace/files/src/channels/plugins/onboarding/telegram.ts.md
telegram-outbound-adapter	1	docs/backend-trace/files/src/channels/plugins/outbound/telegram.ts.md
telegram-polling-offset-persistence	1	docs/backend-trace/files/src/telegram/update-offset-store.ts.md
telegram-provider-monitor	1	docs/backend-trace/files/src/telegram/monitor.ts.md
telegram-proxy-fetch-wrapper	1	docs/backend-trace/files/src/telegram/proxy.ts.md
telegram-reaction-level-policy	1	docs/backend-trace/files/src/telegram/reaction-level.ts.md
telegram-reply-delivery-pipeline	1	docs/backend-trace/files/src/telegram/bot/delivery.ts.md
telegram-send-core	1	docs/backend-trace/files/src/telegram/send.ts.md
telegram-sent-message-cache	1	docs/backend-trace/files/src/telegram/sent-message-cache.ts.md
telegram-status-audit	1	docs/backend-trace/files/src/channels/plugins/status-issues/telegram.ts.md
telegram-sticker-cache-and-describe	1	docs/backend-trace/files/src/telegram/sticker-cache.ts.md
telegram-target-normalization	1	docs/backend-trace/files/src/channels/plugins/normalize/telegram.ts.md
telegram-target-parser	1	docs/backend-trace/files/src/telegram/targets.ts.md
telegram-token-resolution	1	docs/backend-trace/files/src/telegram/token.ts.md
telegram-update-deduplication	1	docs/backend-trace/files/src/telegram/bot-updates.ts.md
telegram-voice-send-policy	1	docs/backend-trace/files/src/telegram/voice.ts.md
telegram-webhook-management-apis	1	docs/backend-trace/files/src/telegram/webhook-set.ts.md
telegram-webhook-runtime	1	docs/backend-trace/files/src/telegram/webhook.ts.md
template-dir-cache	1	docs/backend-trace/files/src/agents/workspace-templates.ts.md
template-render-and-transform	1	docs/backend-trace/files/src/gateway/hooks-mapping.ts.md
template-seeding	1	docs/backend-trace/files/src/agents/workspace.ts.md
terminal-input-normalization	1	docs/backend-trace/files/src/agents/pty-keys.ts.md
terminal-output-sanitization	1	docs/backend-trace/files/src/agents/shell-utils.ts.md
terminal-protocol-compatibility	1	docs/backend-trace/files/src/agents/pty-dsr.ts.md
test-double-core-tools	1	docs/backend-trace/files/src/agents/test-helpers/fast-core-tools.ts.md
test-double-fast-tools	1	docs/backend-trace/files/src/agents/test-helpers/fast-coding-tools.ts.md
thinking-level-fallback	1	docs/backend-trace/files/src/agents/pi-embedded-helpers/thinking.ts.md
thought-signature-sanitization	1	docs/backend-trace/files/src/agents/pi-embedded-helpers/bootstrap.ts.md
threading-auto-reply-mode	1	docs/backend-trace/files/src/agents/tools/slack-actions.ts.md
threads-pins-reactions-search	1	docs/backend-trace/files/src/agents/tools/discord-actions-messaging.ts.md
timeout-normalization	1	docs/backend-trace/files/src/agents/timeout.ts.md
timestamp-normalization	1	docs/backend-trace/files/src/agents/date-time.ts.md
timezone-aware-prompting	1	docs/backend-trace/files/src/agents/current-time.ts.md
tls-fingerprint	1	docs/backend-trace/files/src/gateway/call.ts.md
tls-fingerprint-normalization	1	docs/backend-trace/files/src/infra/tls/fingerprint.ts.md
together-model-catalog	1	docs/backend-trace/files/src/agents/together-models.ts.md
token-budget-pruning	1	docs/backend-trace/files/src/agents/compaction.ts.md
token-metrics-derivation	1	docs/backend-trace/files/src/agents/usage.ts.md
tool-adapter	1	docs/backend-trace/files/src/agents/pi-tool-definition-adapter.ts.md
tool-adapter-layer	1	docs/backend-trace/files/src/agents/pi-embedded-runner/tool-split.ts.md
tool-call-id-normalization	1	docs/backend-trace/files/src/agents/tool-call-id.ts.md
tool-call-normalization	1	docs/backend-trace/files/src/agents/transcript-policy.ts.md
tool-call-result-consistency	1	docs/backend-trace/files/src/agents/session-transcript-repair.ts.md
tool-call-ux-formatting	1	docs/backend-trace/files/src/agents/tool-display.ts.md
tool-cancellation	1	docs/backend-trace/files/src/agents/pi-tools.abort.ts.md
tool-choice-enforcement	1	docs/backend-trace/files/src/gateway/openresponses-http.ts.md
tool-common-primitives	1	docs/backend-trace/files/src/agents/tools/common.ts.md
tool-compat	1	docs/backend-trace/files/src/agents/pi-tools.read.ts.md
tool-contract	1	docs/backend-trace/files/src/agents/pi-tools.types.ts.md
tool-contract-hardening	1	docs/backend-trace/files/src/agents/pi-tools.schema.ts.md
tool-display-config-driven	1	docs/backend-trace/files/src/agents/tool-display.ts.md
tool-error-extraction	1	docs/backend-trace/files/src/agents/pi-embedded-subscribe.tools.ts.md
tool-error-normalization	1	docs/backend-trace/files/src/agents/pi-tool-definition-adapter.ts.md
tool-event-recipient-routing	1	docs/backend-trace/files/src/gateway/server-chat.ts.md
tool-exports-bash	1	docs/backend-trace/files/src/agents/bash-tools.ts.md
tool-failure-context-preservation	1	docs/backend-trace/files/src/agents/pi-extensions/compaction-safeguard.ts.md
tool-gateway-client-normalization	1	docs/backend-trace/files/src/agents/tools/gateway.ts.md
tool-governance	1	docs/backend-trace/files/src/agents/pi-tools.before-tool-call.ts.md
tool-hooks	1	docs/backend-trace/files/src/agents/pi-tools.before-tool-call.ts.md
tool-image-sanitization	1	docs/backend-trace/files/src/agents/tool-images.ts.md
tool-log-redaction	1	docs/backend-trace/files/src/agents/tool-display.ts.md
tool-meta-inline-output	1	docs/backend-trace/files/src/agents/pi-embedded-runner/run/payloads.ts.md
tool-observability	1	docs/backend-trace/files/src/agents/pi-embedded-subscribe.handlers.tools.ts.md
tool-parameter-validation	2	docs/backend-trace/files/src/infra/outbound/message-action-spec.ts.md;docs/backend-trace/files/src/agents/tools/common.ts.md
tool-policy	1	docs/backend-trace/files/src/agents/tool-policy.ts.md
tool-policy-conformance-snapshot	1	docs/backend-trace/files/src/agents/tool-policy.conformance.ts.md
tool-policy-diagnostics	1	docs/backend-trace/files/src/agents/sandbox/runtime-status.ts.md
tool-policy-enforcement	1	docs/backend-trace/files/src/gateway/tools-invoke-http.ts.md
tool-policy-merge	1	docs/backend-trace/files/src/agents/pi-tools.policy.ts.md
tool-prunable-matcher	1	docs/backend-trace/files/src/agents/pi-extensions/context-pruning/tools.ts.md
tool-result-pairing-guard	1	docs/backend-trace/files/src/agents/session-tool-result-guard.ts.md
tool-result-pairing-repair	1	docs/backend-trace/files/src/agents/compaction.ts.md
tool-result-persistence-hooks	1	docs/backend-trace/files/src/agents/session-tool-result-guard-wrapper.ts.md
tool-result-sanitization	1	docs/backend-trace/files/src/agents/pi-embedded-subscribe.tools.ts.md
tool-result-size-guard	1	docs/backend-trace/files/src/agents/pi-embedded-runner/tool-result-truncation.ts.md
tool-result-standardization	1	docs/backend-trace/files/src/agents/tools/common.ts.md
tool-routing	1	docs/backend-trace/files/src/agents/pi-embedded-runner.ts.md
tool-runtime-integration	1	docs/backend-trace/files/src/agents/pi-embedded-runner/run/attempt.ts.md
tool-schema-budget-tracking	1	docs/backend-trace/files/src/agents/system-prompt-report.ts.md
tool-schema-sanitization	1	docs/backend-trace/files/src/agents/schema/clean-for-gemini.ts.md
tool-schema-sanitization-gemini	1	docs/backend-trace/files/src/agents/pi-embedded-runner/google.ts.md
tool-send-action-routing	1	docs/backend-trace/files/src/agents/pi-embedded-messaging.ts.md
tool-streaming	1	docs/backend-trace/files/src/agents/pi-embedded-subscribe.handlers.tools.ts.md
tool-summary-map	1	docs/backend-trace/files/src/agents/tool-summaries.ts.md
tooling-contract-instruction	1	docs/backend-trace/files/src/agents/system-prompt.ts.md
tools	3	docs/backend-trace/files/src/commands/agent.ts.md;docs/backend-trace/files/src/agents/pi-tools.ts.md;docs/backend-trace/files/src/agents/openclaw-tools.ts.md
tools-config-contract	1	docs/backend-trace/files/src/config/types.tools.ts.md
top-level-config-contract	1	docs/backend-trace/files/src/config/types.openclaw.ts.md
transcript-derived-telemetry	1	docs/backend-trace/files/src/infra/session-cost-usage.ts.md
transcript-ingest	1	docs/backend-trace/files/src/memory/session-files.ts.md
transcript-integrity	1	docs/backend-trace/files/src/agents/pi-embedded-runner/session-manager-init.ts.md
transcript-mirroring-after-delivery	1	docs/backend-trace/files/src/config/sessions/transcript.ts.md
transcript-preflight-cleanup	1	docs/backend-trace/files/src/agents/pi-embedded-helpers/images.ts.md
transcript-repair	1	docs/backend-trace/files/src/agents/session-transcript-repair.ts.md
transcript-sanitize	1	docs/backend-trace/files/src/agents/transcript-policy.ts.md
transcript-tool-pair-integrity	1	docs/backend-trace/files/src/agents/tool-call-id.ts.md
transport-readiness-gate	1	docs/backend-trace/files/src/infra/transport-ready.ts.md
trusted-proxy-client-ip	1	docs/backend-trace/files/src/gateway/net.ts.md
trusted-proxy-ip-resolution	1	docs/backend-trace/files/src/gateway/auth.ts.md
tts-config-contract	1	docs/backend-trace/files/src/config/types.tts.ts.md
tts-control-rpc	1	docs/backend-trace/files/src/gateway/server-methods/tts.ts.md
tts-tooling	1	docs/backend-trace/files/src/agents/tools/tts-tool.ts.md
turn-order-validation	1	docs/backend-trace/files/src/agents/pi-embedded-helpers/turns.ts.md
turn-validation	1	docs/backend-trace/files/src/agents/transcript-policy.ts.md
type-foundation	1	docs/backend-trace/files/src/agents/pi-tools.types.ts.md
typing-indicator-orchestration	1	docs/backend-trace/files/src/channels/typing.ts.md
ui-assistant-branding	1	docs/backend-trace/files/src/gateway/assistant-identity.ts.md
ui-snapshot-capture	1	docs/backend-trace/files/src/agents/tools/canvas-tool.ts.md
unified-message-tool	1	docs/backend-trace/files/src/agents/tools/message-tool.ts.md
uniform-port-error-handling	1	docs/backend-trace/files/src/infra/ports.ts.md
update-channel-resolution	1	docs/backend-trace/files/src/infra/update-channels.ts.md
update-preflight-status-check	1	docs/backend-trace/files/src/infra/update-check.ts.md
usage-aggregation	1	docs/backend-trace/files/src/agents/pi-embedded-subscribe.ts.md
usage-and-cost-analytics-rpc	1	docs/backend-trace/files/src/gateway/server-methods/usage.ts.md
usage-fetch-timeout-control	1	docs/backend-trace/files/src/infra/provider-usage.fetch.shared.ts.md
usage-fetcher-module-boundary	1	docs/backend-trace/files/src/infra/provider-usage.fetch.ts.md
usage-human-readable-report	1	docs/backend-trace/files/src/infra/provider-usage.format.ts.md
usage-normalization	1	docs/backend-trace/files/src/agents/usage.ts.md
usage-provider-registry	1	docs/backend-trace/files/src/infra/provider-usage.shared.ts.md
usage-public-api-surface	1	docs/backend-trace/files/src/infra/provider-usage.ts.md
usage-stats-tracking	1	docs/backend-trace/files/src/agents/auth-profiles/usage.ts.md
usage-summary-snippet	1	docs/backend-trace/files/src/infra/provider-usage.format.ts.md
usage-telemetry	1	docs/backend-trace/files/src/agents/anthropic-payload-log.ts.md
usage-timeout-guard	1	docs/backend-trace/files/src/infra/provider-usage.shared.ts.md
user-facing-error-sanitization	1	docs/backend-trace/files/src/agents/pi-embedded-helpers/errors.ts.md
user-timezone-format	1	docs/backend-trace/files/src/agents/date-time.ts.md
user-timezone-injection	1	docs/backend-trace/files/src/agents/system-prompt-params.ts.md
vector-extension-loading	1	docs/backend-trace/files/src/memory/sqlite-vec.ts.md
vector-search	1	docs/backend-trace/files/src/memory/manager-search.ts.md
vector-similarity	1	docs/backend-trace/files/src/memory/internal.ts.md
venice-model-catalog	1	docs/backend-trace/files/src/agents/venice-models.ts.md
vision-capability-check	1	docs/backend-trace/files/src/agents/model-catalog.ts.md
vision-model-fallback	1	docs/backend-trace/files/src/agents/tools/image-tool.ts.md
vision-model-resolution	1	docs/backend-trace/files/src/agents/tools/image-tool.helpers.ts.md
voice-transcript-agent-run	1	docs/backend-trace/files/src/gateway/server-node-events.ts.md
voicewake-config-rpc	1	docs/backend-trace/files/src/gateway/server-methods/voicewake.ts.md
voicewake-settings-store	1	docs/backend-trace/files/src/infra/voicewake.ts.md
voicewake-trigger-normalization	1	docs/backend-trace/files/src/gateway/server-utils.ts.md
voyage-embedding-batch-execution	1	docs/backend-trace/files/src/memory/batch-voyage.ts.md
voyage-embedding-provider-adapter	1	docs/backend-trace/files/src/memory/embeddings-voyage.ts.md
watcher-debounce-and-ignore	1	docs/backend-trace/files/src/agents/skills/refresh.ts.md
watcher-debounce-control	1	docs/backend-trace/files/src/gateway/config-reload.ts.md
web-channel-public-entry	1	docs/backend-trace/files/src/channels/web/index.ts.md
web-content-extraction	1	docs/backend-trace/files/src/agents/tools/web-fetch-utils.ts.md
web-fetch-tool-runtime	1	docs/backend-trace/files/src/agents/tools/web-fetch.ts.md
web-login-rpc	1	docs/backend-trace/files/src/gateway/server-methods/web.ts.md
web-search-tool-runtime	1	docs/backend-trace/files/src/agents/tools/web-search.ts.md
web-tool-shared-primitives	1	docs/backend-trace/files/src/agents/tools/web-shared.ts.md
web-tools-module-facade	1	docs/backend-trace/files/src/agents/tools/web-tools.ts.md
webchat-rpc-runtime	1	docs/backend-trace/files/src/gateway/server-methods/chat.ts.md
whatsapp-action-routing	1	docs/backend-trace/files/src/agents/tools/whatsapp-actions.ts.md
whatsapp-config-contract	1	docs/backend-trace/files/src/config/types.whatsapp.ts.md
whatsapp-heartbeat-target-resolution	1	docs/backend-trace/files/src/channels/plugins/whatsapp-heartbeat.ts.md
whatsapp-login-agent-tool	1	docs/backend-trace/files/src/channels/plugins/agent-tools/whatsapp-login.ts.md
whatsapp-onboarding-adapter	1	docs/backend-trace/files/src/channels/plugins/onboarding/whatsapp.ts.md
whatsapp-outbound-adapter	1	docs/backend-trace/files/src/channels/plugins/outbound/whatsapp.ts.md
whatsapp-provider-validation	1	docs/backend-trace/files/src/config/zod-schema.providers-whatsapp.ts.md
whatsapp-reaction-tooling	1	docs/backend-trace/files/src/agents/tools/whatsapp-actions.ts.md
whatsapp-status-audit	1	docs/backend-trace/files/src/channels/plugins/status-issues/whatsapp.ts.md
whatsapp-target-normalization	1	docs/backend-trace/files/src/channels/plugins/normalize/whatsapp.ts.md
wide-area-dns-zone-management	1	docs/backend-trace/files/src/infra/widearea-dns.ts.md
widearea-tailnet-fallback	1	docs/backend-trace/files/src/infra/bonjour-discovery.ts.md
wildcard-policy-matching	1	docs/backend-trace/files/src/agents/sandbox/tool-policy.ts.md
wizard-protocol-schemas	1	docs/backend-trace/files/src/gateway/protocol/schema/wizard.ts.md
wizard-session-rpc	1	docs/backend-trace/files/src/gateway/server-methods/wizard.ts.md
wizard-session-tracking	1	docs/backend-trace/files/src/gateway/server-wizard-sessions.ts.md
workspace-bootstrap-management	1	docs/backend-trace/files/src/agents/workspace.ts.md
workspace-fallback-policy	1	docs/backend-trace/files/src/agents/workspace-run.ts.md
workspace-first-docs-resolution	1	docs/backend-trace/files/src/agents/docs-path.ts.md
workspace-isolation	1	docs/backend-trace/files/src/agents/sandbox/context.ts.md
workspace-path-safety	1	docs/backend-trace/files/src/agents/identity-avatar.ts.md
workspace-routing	1	docs/backend-trace/files/src/agents/agent-scope.ts.md
workspace-template-discovery	1	docs/backend-trace/files/src/agents/workspace-templates.ts.md
ws-client-state-contract	1	docs/backend-trace/files/src/gateway/server/ws-types.ts.md
ws-close-reason-safety	1	docs/backend-trace/files/src/gateway/server/close-reason.ts.md
ws-connection-lifecycle	1	docs/backend-trace/files/src/gateway/server/ws-connection.ts.md
ws-handshake-authz	1	docs/backend-trace/files/src/gateway/server/ws-connection/message-handler.ts.md
ws-handshake-timeout	1	docs/backend-trace/files/src/gateway/server/ws-connection.ts.md
ws-log-style-control	1	docs/backend-trace/files/src/gateway/ws-logging.ts.md
ws-observability	1	docs/backend-trace/files/src/gateway/ws-log.ts.md
ws-payload-normalization	1	docs/backend-trace/files/src/infra/ws.ts.md
